word1,word2,count
écouta,la,1
plus,se,1
grande,débâcle,1
pitoyable,le,1
maison,elle,1
des,mois,1
faisaient,un,1
son,inquiétude,1
geste,que,1
vous,voyez,1
pas,trop,1
quoi,j,1
avions,conquise,1
mourut,fort,1
désespérais,pas,1
vainement,inspecté,1
pages,laissées,1
passée,de,1
mi-voix:,n,1
deviné,qu,1
au,poste,1
pensée,affreuse,1
endroit,et,1
rentré,chez,1
escamoter,me,1
ces,voix,1
un,couteau,1
prononçant,sourdement,1
parler,lui,1
perdais,l,1
an,cramponnée,1
pas,bien,1
hiver,que,1
chemise,ils,1
mille,occupations,1
vous,répétait-il,1
cela,va,1
telle,que,1
obscure,rafistolait,1
s,enfermait,1
manger,la,1
et,hagard,1
moi,me,1
classe:,ne,1
gamins,après,1
désirait,aussi,1
autre,c,1
bondir,dans,1
école,après,1
la,tige,1
âgés,du,1
obligés,d,1
habits,visage,1
bout,j,1
meaulnes,fis-je,1
terminé,sa,1
raviné,il,1
pour,arrêter,1
traître,petit,1
sentier,ainsi,1
parc,à,1
jurait,bien,1
chaque,moment,1
blancs,une,1
fauteuils,étaient,1
chambre,éclairée,1
grands-parents,pleins,1
était,allé,1
décidé,aussitôt,1
allait,poser,1
autres,les,1
à,suspension,1
disaient,rien,1
ouverte,on,1
six,ou,1
des,gros,1
examinait,curieusement,1
dessinés,avec,1
bateliers,eût,1
fussent,près,1
répondit-elle,simplement,1
en,costumes,1
chambre,la,1
légère,angoisse,1
il,sifflait,1
levaient,avec,1
mystérieux,mais,1
perdu,avant,1
décrurent,progressivement,1
l,attaque,1
large,impasse,1
résolus,à,1
lui,menaçant,1
déplia,enfin,1
jours,un,1
la,basilique,1
leurs,bras,1
lutte,avec,1
pour,venir,1
monde,sortit,1
lisant,à,1
bohémien,j,1
le,voudrais,1
ou,ne,1
donna,rapidement,1
en,aperçut,1
aperçut,un,1
un,voyage,1
brusquement,me,1
blanche,que,1
spontanément,je,1
cirés,nos,1
delouche,la,1
s,éparpillèrent,1
deux,meaulnes,1
avais,indiquée,1
deux,lieues-là,1
et,partit,1
allais,le,1
durant,quelques,1
agi,d,1
ma,jambe,1
répondu,vexé:,1
raisons,d,1
l,arrière-boutique,1
intimité,de,1
pourtant,pâques,1
connaître,la,1
claquaient,sur,1
beau,profil,1
qui,répondait,1
croisées,en,1
fut,encore,1
enfant,malheureux,1
grande,boutique,1
semblait,toujours,1
surprenait,davantage,1
peu,où,1
avaient,parlé,1
madame,florentin,1
pas,sembler,1
aussi,charmante,1
troubler,tant,1
tantes,tous,1
femme,n,1
savait,que,1
galais,chez,1
la,découvrait,1
fin,sournoisement,1
du,remords,1
répondit-il,tu,1
étaient,formés,1
arriva,encore,1
sa,contenance,1
n,irai,1
écartant,de,1
était-il,là,1
regardai,la,1
des,excuses,1
paquets,ses,1
maîtres,avaient,1
cesse,nous,1
son,jeune,1
restez,où,1
figure,amaigrie,1
ne,troublez,1
se,mettra,1
nous,fîmes,1
éteindre,dit,1
sauvage,je,1
ne,tournait,1
son,séjour,1
lassée,le,1
nous,entrâmes,1
eût,fallu,1
rappelai,le,1
le,dissiper,1
elle,prend,1
déformé,par,1
votre,doigt,1
fille,d,1
m,ouvrit:,1
crise,d,1
désespoir,on,1
criait,criait,1
obstination,dans,1
sombre,semée,1
à,gigot,1
mensuels,dans,1
de,p,1
compositions,mais,1
indices,sur,1
lèvres,un,1
pleuve:,une,1
puis,soigneusement,1
amis,qui,1
fureur,quel,1
êtes,cause,1
vacances,louer,1
contraire,et,1
passer,se,1
pelouses,des,1
journal,secret,1
épilogue,le,1
démêlais,à,1
penchée,de,1
froid,disparut,1
même,chemin,1
faubourgs,tel,1
hiver,toute,1
fort,surprenant:,1
surprenant:,il,1
petite,roue,1
sortait,sur,1
la,rampe,1
l,amenait,1
son,poing,1
guides,il,1
et,disparaît,1
succédé,dehors,1
et,bons,1
êtes,en,1
cheval,de,1
regardais,avec,1
vague,conciliabule,1
frais,venue,1
cheveux,pommadés,1
bousculade,les,1
complètement,la,1
boueux,mettant,1
promets,de,1
raconter,son,1
se,brisait,1
il,débouchait,1
trouble,d,1
glacé,lui,1
répondit,une,1
fiancée,eh,1
et,vit,1
côté,entre,1
annexes,du,1
de,candélabres,1
meaulnes,étendu,1
regret,il,1
édentée,faisaient,1
referment,la,1
voir,que,1
quelque,lourde,1
cacher,ses,1
remuait,ni,1
de,rochers,1
paysage,tandis,1
aucune,de,1
découverts,ses,1
encore,il,1
examiner,le,1
lieu,où,1
là,mystérieux,1
vous,que,1
de,robe,1
formaient,des,1
ressemblait,au,1
franz,galais,1
voitures,on,1
roues,grinçaient,1
glaçait,l,1
roulé,sous,1
organisaient,mais,1
miettes,du,1
des,poignets,1
et,laissant,1
de,couturières,1
un,survînt,1
bibliothèque:,la,1
nous,surprit,1
cache-nez,comme,1
immense,admiration:,1
leurs,voyages,1
sa,curiosité,1
aviez,pas,1
oh,dit-il,1
ceux-là,sont,1
est,heureux,1
de,traverser,1
abattu,la,1
faut,donc,1
peut,se,1
travaillant,mieux,1
la,margelle,1
imagine,que,1
seurel,ni,1
l,aperçoit,1
allé,jusqu,1
si,frais,1
lui,posai,1
cela,les,1
un,enterrement,1
pauvre,espoir,1
élevait,un,1
plus,naturelle,1
debout,ils,1
liqueur,entamée,1
m,enfuis,1
apparaître,c,1
des,tramways,1
mariée,c,1
école,qu,1
il,vaut,1
et,rapportait,1
bords,arides,1
vint,troubler,1
pouvait,visiter,1
lendemain,un,1
enfilade,pousser,1
aimait,la,1
nous,demander,1
soucier,des,1
prévisions,je,1
un,coureur,1
présenta,les,1
raison,contre,1
champs,il,1
très,aimable,1
sablonnières,au,1
colère,il,1
il,grelottait,1
fîmes,tous,1
jolie,puis,1
hésitation,un,1
avais,beau,1
supplication,dans,1
averse,presque,1
pencha,et,1
était,choisie,1
dimanche,nous,1
venait,vers,1
pu,un,1
je,pensais:,1
revoyais,le,1
aventures,mais,1
le,geste,1
bas,qu,1
apporté,le,1
descendre,ensuite,1
lus,ces,1
lui,veux,1
piétiner,aux,1
repos,qu,1
ai,dû,1
et,paisibles,1
ou,lui,1
souriant,le,1
des,raisons,1
brouillons,n,1
résigner,à,1
la,pauvre,1
galais,son,1
parfois:,sans,1
pêches,le,1
démêler,mes,1
éclaireur,l,1
effrayé,désespéré,1
matinée,lorsque,1
satisfaite,elle,1
la,suppliait,1
seurel,comme,1
carreau,trois,1
tête,des,1
mairie,enfermé,1
le,charron,1
en,capuchon,1
le,fumier,1
ne,bouge,1
hiver,rien,1
voyageurs,que,1
demander:,mais,1
elle,grinçait,1
bâton,sur,1
suivant,lentement,1
hésitait,c,1
angoissée,et,1
fenêtre,avant,1
campagne,entrés,1
jeta,titubant,1
cherchait,au,1
il,arpentait,1
songea,d,1
accident,ni,1
parfois,seulement,1
couverture,puis,1
nous,céder,1
assemblée,chaque,1
efforça,d,1
vent,chassait,1
formes:,de,1
rideau,du,1
laissant,sa,1
chambre,mais,1
là,répondit,1
un,boniment,1
des,lieux,1
extraordinaire,petit,1
massifs,contournèrent,1
sans,voir,1
ronde,et,1
mieux,disait,1
celle-ci,portait,1
sept,lieues,1
farandoles,une,1
manger,éclairée,1
images,venait,1
chemin,découvert,1
on,déjeuna,1
une,folie,1
pas,silencieux,1
est,décidé,1
fièvre,et,1
l,attaquer,1
vides,on,1
tenaient,ils,1
nous,repartîmes,1
titres,derrière,1
étaler,dans,1
monture,comme,1
sonna,dispersant,1
avoir,pu,1
viendrait,ils,1
qui,suivait,1
jamais,car,1
extraordinaire,dont,1
enthousiasme:,oh,1
avertir:,je,1
rajustait,ses,1
intrigué,rentrait,1
là,sans,1
entendais,dans,1
gars,et,1
celle-ci,pourquoi,1
apportée,sur,1
pensée,couvait,1
cirque,et,1
marchepied,frappa,1
nous,débouchâmes,1
la,caisse,1
gendarmes,mais,1
fois,dévaliser,1
large,allait,1
dit-il,triomphant,1
compagnons,m,1
caché,du,1
mystérieux,encore,1
alentours,de,1
donnaient,pas,1
sainte-agathe,d,1
se,mariera,1
voilà,un,1
pour,étouffer,1
croyant,entendre,1
effaçant,les,1
cigarette,se,1
caleçons,de,1
pied,les,1
par,fanfaronnade,1
aînées,marie-louise,1
approvisionnaient,tous,1
isolés,dans,1
lissés,aux,1
dahlias,et,1
paysannes,curieux,1
un,drôle,1
entrant,était,1
trembler,un,1
entendais,leurs,1
parfaitement,inutile,1
qui,disait:,1
cette,malheureuse,1
battait,pas,1
vivre,là-bas,1
regrettai,amèrement,1
presque,que,1
la,contrainte,1
provisions,dans,1
tables,pliantes,1
faire,moi-même,1
reverrez,pas,1
le,tâtait,1
eu,l,1
sorti,du,1
chaud,baiser,1
rousseur,son,1
avons,laissé,1
marquée,aux,1
regardant,silencieusement,1
rient,ni,1
samedi,mêmes,1
était,alitée,1
d,inspecter,1
portes,mouillées,1
campagnards,d,1
récompenses,distribuées,1
annonçant,que,1
s,inquiétait,1
banc,moussu,1
appuyé,du,1
me,parla,1
tort,par,1
mienne,sa,1
précieuse,voix,1
une,rouge,1
avions,retrouvé,1
rentrant,le,1
avais,déjà,1
de,photographies,1
étrange,document,1
elle,presque,1
quel,air,1
une,échéance,1
noir,mais,1
peut-être,ai-je,1
abord,ce,1
beau,ils,1
phrases,enfantines,1
frémissements,sous,1
émoi,vous,1
père,est,1
effrontément,par,1
envoyer,à,1
est,devenu,1
réveillait,longuement,1
de,presque,1
me,rappelassent,1
je,démêlais,1
mes,engins,1
sourd,immobile,1
la,tenant,1
de,défaite,1
avait,ouverte,1
gens,fort,1
tard,de,1
enfants,de,1
vous-même,frantz,1
suit,parfois,1
commença,mal,1
enseigne,d,1
est-il,passé,1
eus,pénétré,1
pension,chez,1
boîte,d,1
ouvert,alors,1
il,riait,1
étaient,assis,1
nez,pour,1
fer,qu,1
voit,l,1
pour,apercevoir,1
demandé,la,1
ruisseau,qui,1
voiture,un,1
effroyable,les,1
ouvrant,d,1
accepta,de,1
on,attendrait,1
levant,le,1
le,dessert,1
triomphe,une,1
les,narines,1
lâcha,delouche,1
le,gilet,1
neige,un,1
première,quinzaine,1
sainte-agathe,où,1
était,occupée,1
retourna,curieuse,1
soit,qu,1
abandonnée,la,1
âme,pas,1
en,retenant,1
question,des,1
demander,là-bas,1
tant,à,1
bon,plaisir,1
brillait,dans,1
palissades,un,1
ferait,sans,1
(suite),c,1
convives,et,1
avaient,jamais,1
paysannes,avec,1
faute,impardonnable,1
ans,avec,1
ses,longues,1
est,où,1
tremblante,ne,1
sentier,elle,1
ailleurs,d,1
osa,lui,1
portemanteaux,disposa,1
coup,violent,1
on,appelait,1
les,sièges,1
autre,coin,1
trop,froid,1
que,dernier,1
deux,salles,1
effroi,le,1
quinzaine,sur,1
doigts,frétillants,1
perdue,chapitre,1
d,élèves,1
canal,apprentis,1
plume,à,1
terrasser,l,1
maître,se,1
à,tourner,1
grands,et,1
bohémien,il,1
aperçu,ce,1
voici,maintenant,1
malins,disait-il,1
chemin,pour,1
demi,pendant,1
bancs,les,1
revenir,à,1
attitude,à,1
hauts,gradins,1
prudence,et,1
d,offrir,1
abord,sur,1
saint-loup-des-bois,il,1
effaçaient,sur,1
ix,a,1
voulant,faire,1
loin,non,1
disions,toujours,1
appeau,de,1
cop,criait,1
les,oisillons,1
nouveauté,comme,1
mère,jeudi,1
es-tu,pas,1
si,triste,1
beau,déjà,1
bandit,qui,1
attends,encore,1
les,pierres,1
la,commune,1
faire,servir,1
seule,avec,1
fais,toujours,1
dis,dans,1
regardait,vivement,1
jeudi,prochain,1
pêcheront,les,1
levée,soudain,1
eusse,soufflé,1
couché,dans,1
pour,toute,1
retraité,depuis,1
grimpai,l,1
déjeunerais,avec,1
pour,assurer,1
côté,vers,1
oncle,qui,1
ancienne,chapelle,1
entendu,c,1
triste,qu,1
placer,à,1
moi,seurel,1
ainsi,interrogé,1
frantz,vous,1
oeil,droit,1
lassai,retourner,1
dû,partir,1
surprirent,sous,1
journée,faisait,1
visages,et,1
yeux,dont,1
me,regardent,1
court,à,1
pensais:,puisqu,1
il,menait,1
dit-il,elle,1
sauver,quant,1
je,faillis,1
ballon,d,1
morte,étendue,1
bouche,des,1
toutes,formes,1
l,aqueduc,1
jeune,figure,1
filles,mon,1
pluie,ne,1
journal,était,1
est,ma,1
qui,demeura,1
verre,lorsqu,1
lavés,de,1
parlait,parlait,1
criant:,vive,1
quelle,déroute,1
dut,un,1
bicyclette,pour,1
se,venger,1
par,son,1
aussi,chez,1
avait,dérangées,1
vois,ses,1
mariage,où,1
ne,pense-t-il,1
lourde,tâche,1
fallu,parler,1
cependant,une,1
matin,ils,1
mère,retirée,1
rapporter,des,1
table,de,1
guère,sortir,1
je,montais,1
quelque,longue,1
nous,fermions,1
installés,au,1
soufflant,la,1
h,dans,1
arrête,tandis,1
lentement,arrivée,1
est-il,vous,1
mais,pas,1
précipités,qui,1
secrètement,ce,1
mis,de,1
serré,de,1
bête,bon,1
voulait,la,1
halte,soudain,1
maintenant,nous,1
avait,sa,1
embrouillait,la,1
retiré,sa,1
leur,traînait,1
rejeta,dans,1
dise,je,1
croisées,bâilla,1
avait,disposé,1
béantes,car,1
audace,et,1
des,favoris,1
fer,de,1
célébrer,la,1
avec,corsage,1
feuilletaient,des,1
ces,femmes,1
y,promènerait,1
regardaient,fixement,1
amitié,puis,1
se,plissa,1
tricherie,cette,1
âge,hâtez-vous,1
une,file,1
allait,quitter,1
voiturier,il,1
frôlement,de,1
a,cette,1
dormait,ils,1
dire,qui,1
être,rejoints,1
mouvement,qu,1
son,cache-nez,1
porte-plume,à,1
absorbait,dans,1
compagnon,soignerait,1
singe,qui,1
employer,ce,1
comédien,la,1
dit-il,voici,1
homme,emportait,1
aussitôt,en,1
soeur,en,1
procès-verbal,cet,1
descendant,le,1
faisait,frissonner,1
fin,maillot,1
épagneul,a,1
piste,et,1
côté,tout,1
par,excès,1
triomphe,strident,1
supplice,d,1
main,amers,1
mais,n,1
silence,j,1
feuillage,profond,1
averse,jusqu,1
ce,chasseur,1
facile,et,1
qui,retombèrent,1
vient,à,1
dû,ajoute,1
exciter,leur,1
est,celui-là,1
brave,camarade,1
serait,rentrée,1
verts,on,1
la,buée,1
venaient,passer,1
démence,s,1
ai,maintenant,1
ami,pour,1
fond,des,1
piquait,le,1
reste,deux,1
pouvaient,avoir,1
trouvais,qu,1
faisait,venir,1
hâtai,pas,1
savions,de,1
aussi,quel,1
y,croire,1
avec,florentin,1
côtes,descendre,1
creux,des,1
grand,détour,1
en,sueur,1
ancienne,était,1
prononçai,donc,1
dis,sans,1
veille,avaient,1
plaire,il,1
fallut,à,1
en,contrebas,1
envoyer,tout,1
taille:,encore,1
tristesse,qui,1
frotter,le,1
fêter,le,1
écouter,en,1
les,répand,1
basse,que,1
bientôt,trois,1
pensais,malgré,1
avions,à,1
porte,laissant,1
nouvelle,qui,1
ne,cessez,1
paraissait,au,1
si,calme,1
tout,autrement,1
village,tout,1
gravement,tendrement,1
poulets,était,1
cette,averse,1
y,être,1
somme,de,1
fait,crier,1
air,las,1
me,briser,1
armoires,ouvert,1
trop,décolletées,1
résolu,d,1
suis,hâté,1
qui,retarde,1
quel,droit,1
tristement:,enfin,1
informes,raturés,1
habits,que,1
blondeau,étaient,1
se,délivrer,1
banquettes,hâve,1
prendre,goût,1
était,il,1
fût,accourue,1
allai,tout,1
petits,vachers,1
première,soirée,1
avais,quinze,1
mon,dimanche,1
pommes,déjà,1
décembre,l,1
observaient,avec,1
autre,battant,1
chauffés,de,1
habitude,si,1
hasard,il,1
sortie,ordinairement,1
dalles,de,1
soir,reconduire,1
fugitif,il,1
élèves,et,1
abritant,de,1
que,menaçaient,1
promesse,qu,1
éveillerait,le,1
peine,si,1
gelée,sans,1
son,couteau,1
raconta,qu,1
hésita,une,1
abattait,sur,1
bâtisse,obscure,1
où,pendaient,1
plaît,et,1
shakespeare:,tu,1
américaine,le,1
inflexions,de,1
garnie,des,1
eût,passé,1
manteaux,dont,1
automatiquement,et,1
est-ce,qu,1
prennent,chacun,1
costumes,extravagants,1
par,tout,1
genoux,d,1
ne,disaient,1
jouer,du,1
derrière,lui:,1
étaient,deux,1
traits,un,1
perplexe,il,1
attendant,et,1
on,entendrait,1
cette,étrange,1
partir,puis,1
échappa,tant,1
il,pensa,1
silencieux,autant,1
une,raie,1
devenir,je,1
nuit,glaçait,1
froid,la,1
crête,arrondie,1
dont,ils,1
fait,n,1
se,retournèrent,1
mais,très,1
voyageurs,immobilisés,1
meaulnes,d,1
avez,été,1
hou-ou,hou-ou,1
courut,dans,1
ombre,silencieuse,1
beau,que,1
forcés,de,1
de,baguette,1
n,entendis,1
homme,la,1
altercation,se,1
et,désespérément,1
bouche,tout,1
poney,de,1
étudié,avec,1
folles,qu,1
le,nigaud,1
nigaud,aux,1
bois,lorsque,1
battante,abrité,1
l,affaire,1
même,tristesse,1
mourrons,peut-être,1
ensevelissant,définitivement,1
roman,d,1
soleil,les,1
remplie,d,1
brillaient,aux,1
curieux,de,1
cousines,mais,1
comptoirs,et,1
sont,n,1
neuves,choisies,1
et,poursuivant,1
première,mais,1
air,profondément,1
très,long,1
avais,découvert,1
mon,ancienne,1
allons,avertir,1
pitié,mais,1
large,parlant,1
fixement,le,1
avait,tant,1
un,énervement,1
si,vraiment,1
bougé,jusqu,1
bousculé,les,1
fâché,rouge,1
vivement,dans,1
disparaître,sur,1
une,prière,1
il,hélait,1
cet,avis,1
appelle,encore,1
rapprochés,de,1
son,cou,1
dit-il,que,1
tardive,le,1
fièvre,violente,1
planches,qu,1
demande,de,1
le,serrer,1
perfide,soleil,1
souvenirs,perdus,1
te,ferait,1
les,dessins,1
de,paisible,1
le,troubler,1
gentilhomme,campagnard,1
couples,se,1
vive,la,1
pleurant,à,1
début,des,1
abandonnées,par,1
pas,mis,1
si,doux,1
septembre,libéré,1
bougie,l,1
chanson,tremblante,1
se,prouver,1
nord,la,1
changements,une,1
il,suivait,1
faisane,prise,1
écoutait,plus,1
faisait,noir,1
grenier,je,1
bougie,qui,1
pupitre,en,1
auberge,avec,1
rasant,les,1
côte,une,1
entourée,de,1
donnait,que,1
dernière,phrase,1
trop,loin,1
rallumé,la,1
reprit,comme,1
unique,de,1
d,osier,1
sapins,et,1
noir,dans,1
lait,avec,1
était,son,1
odeur,de,1
un,courlis,1
aux,genoux,1
levé,je,1
poussa,sans,1
coucher,on,1
lui,sa,1
falloir,la,1
là,là,1
faire,je,1
flambeau,mais,1
des,gravats,1
bâtiments,confus,1
salua,meaulnes,1
ailleurs,ces,1
des,sourcils,1
on,imagine,1
cris,poursuivis,1
et,passait,1
pays,plat,1
forcée,de,1
bateaux,ce,1
tremble,du,1
fiancés,devaient,1
jaquette,comme,1
bien,voilà:,1
crainte,par,1
continuer,tout,1
avions,attendu,1
étaient,mis,1
avait,très,1
d,emprunt,1
fallut,partir,1
de,distinguer,1
un,contre,1
entendîmes,une,1
des,détails,1
bataille,répétant,1
autres,faisaient,1
occupations,la,1
et,réglée,1
pareille,occasion,1
étonnés,quand,1
venu,vers,1
fièvre,tout,1
pentecôte,le,1
coup,la,1
une,douzaine,1
arrivé,lorsqu,1
pluie,silencieuse,1
programma,des,1
caisse,pour,1
mains,empêtrées,1
poussait,un,1
boulangère,poussa,1
lueur,fumeuse,1
être,reconnu,1
tout,tout,1
ne,craignant,1
comment,ganache,1
radieuse,matinée,1
grand,frère,1
invisible,entêté,1
la,colonne:,1
froid,en,1
noir,avec,1
passé,j,1
remis,avec,1
être,nommé,1
hélas,la,1
poquelin,mille,1
embrasser,dit,1
qui,fraîchissait,1
des,herbes,1
intrigués,par,1
ne,répondais,1
grande,place,1
leurs,histoires,1
venir,des,1
discrètement,que,1
leur,avais,1
serez,bientôt,1
porte,si,1
était,temps,1
meaulnes,autrefois,1
je,suivais,1
attendait,pas,1
de,plats,1
triste,dîner,1
tête,farcie,1
cela,faisait,1
a,revêtu,1
boire,une,1
régler,ses,1
l,écrivais,1
crotte,de,1
soit,blessé,1
imagine,elle,1
avions,arrangé,1
être,si,1
jadis,où,1
luire,tout,1
hui,celui-là,1
sale,les,1
belles,amours,1
précipita,et,1
ignorés,regrets,1
appelai,meaulnes,1
clos,je,1
répondit-elle,vivement,1
passèrent,epoque,1
adoucir,son,1
cette,promenade,1
coeur,nous,1
fis-je,vivement,1
affreuse,crise,1
aride,de,1
fort,heureusement,1
n,allais,1
partant,le,1
écrites,le,1
revoir,seulement,1
délicieuses,grandes,1
frappa,doucement,1
soigneusement,avec,1
compagne,que,1
goût,d,1
valentine,inquiète,1
avec,bienveillance,1
et,charmante,1
équipées,de,1
avais,imaginée:,1
mais,cet,1
amour,il,1
justifier,devant,1
retrouver,valentine,1
ravagé,par,1
phrase,elle,1
sa,couvée,1
roue,en,1
écuries,des,1
demanda:,c,1
barque,sur,1
apercevait,de,1
voisin,les,1
me,conviant,1
voitures,nous,1
nuit,discutant,1
qui,alourdissait,1
marches,où,1
verres,le,1
approchai,du,1
ayant,évité,1
gilet,à,1
mort,et,1
propriétés,bretonnes,1
fus,ainsi,1
était,trompé,1
très,craintive,1
jument,ralentit,1
dû,par,1
humide,le,1
était,atteint,1
y,reposer,1
rencontres,malgré,1
jardin,il,1
pourtant,toutes,1
derrière,lesquelles,1
en,guise,1
émouvoir,enjamba,1
vous,faites,1
ces,enfants,1
humeur,meaulnes,1
jouant,très,1
plat,sauf,1
le,charmant,1
plis,de,1
votre,nom,1
meaulnes,ils,1
mademoiselle,yvonne,1
chambre,qu,1
suis,content,1
tu,reviens,1
était,franz,1
voyageurs,pour,1
retenir,ou,1
du,conducteur,1
quelque,visite,1
poussés,par,1
justement,il,1
sortions-nous,par,1
était,désert,1
conversation,silencieuse,1
craignons,de,1
petite,bougie,1
porte,son,1
plumier,chinois,1
notre,bibliothèque:,1
ailleurs,à,1
dur,sa,1
laissât,échapper,1
dernier,coup,1
ferions,dire,1
amusement,comme,1
voix,inconnue,1
partir,le,1
bois,la,1
tapage,infernal,1
capuchon,sur,1
lampe,derrière,1
pivoines,la,1
fit,une,1
la,seconde,1
grande,table,1
ne,viens-tu,1
fatiguée,et,1
fait,tort,1
diversion,j,1
cordes,dans,1
produit,pas,1
si,tôt,1
peut,dans,1
cher,ami,1
de,confidence,1
brevet,supérieur,1
moindre,espoir,1
penché,vers,1
sans,goût,1
homme,que,1
ce,souci,1
lui-même,paraissait,1
y,baignaient,1
de,rouennerie,1
attendis,pas,1
serez,sous-maître,1
pâle,et,1
ébréchés,ou,1
pauvre,tisserand,1
pas,vrai,1
savons,rien,1
galais,cette,1
rue,un,1
quelque,faute,1
pauvres,châtelains,1
divisait,en,1
groseilliers,sauvages,1
on,commença,1
tirer,sur,1
cela,est,1
était,autrefois,1
bras,d,1
des,fillettes,1
de,seller,1
en,mariage,1
siffler,et,1
petits,événements,1
mois,on,1
bauges,des,1
avouer,le,1
résultat,je,1
depuis,trente,1
de,passages,1
vais,fermer,1
peux,plus,1
faite,tu,1
tous,étaient,1
maison,dont,1
grenier,comme,1
chagrin,n,1
ne,reviendrait,1
avait,eut,1
remuais,ainsi:,1
une,fiévreuse,1
pour,ensuite,1
par,générosité,1
rouge,petite,1
main,horriblement,1
redoutais,le,1
se,mêle,1
groupes,porter,1
légataire,universel,1
ferme,soignaient,1
recommencé,à,1
un,ouvrier,1
passe,dans,1
blondeau,et,1
que,désormais,1
habitent,une,1
confié,tout,1
la,compagne,1
ah,poursuivit-il,1
je,rentrerai,1
pour,crier,1
étroites,et,1
passe-temps,les,1
envolait,effrayée,1
voulu,qu,1
débattu,furieusement,1
entendait,plus,1
grêle,nous,1
déballai,tristement,1
sûr,m,1
du,nez,1
passé,pour,1
au,sud,1
quatorze,kilomètres,1
dame,c,1
refroidit,tout,1
ensuite,tout,1
hauts,murs,1
aperçois,par,1
espérer,du,1
trouvai,beau,1
vois,bien,1
petite,clef,1
en,décembre,1
es,pas,1
fut,pas,1
comme,ces,1
cuisine,qu,1
qui,prit,1
reste,répondit-il,1
besogne,et,1
cinq,kilomètres,1
prochain,village,1
eux,probablement,1
en,voit,1
ces,choses,1
bâtisse,abandonnée,1
peine,meaulnes,1
précaution,regarda,1
interminables,cravates,1
y,paraissait,1
chambres,basses,1
se,soulèvent,1
reste,un,1
qui,donc,1
assiettes,meaulnes,1
face,tannée,1
les,jeunges,1
un,étalage,1
faisait,du,1
visage,du,1
s,arrangea,1
dirigeait,tout,1
manger,aux,1
vivre,qu,1
ce,mystérieux,1
inquiètes,de,1
épaule,passa,1
visage,collé,1
frileusement,a,1
lampe,eût,1
nez,dans,1
tout,essoufflés,1
s,accrochait,1
arrêtait,surpris,1
fort,de,1
où,personne,1
revint,en,1
une,précipitation,1
étaient,tombés,1
vous,répondrez,1
indiquerai,la,1
fut,chez,1
laquelle,on,1
lapin,et,1
lampions,le,1
doute,d,1
nos,gens,1
cette,lisière,1
d,herbe,1
belle-etoile,sur,1
paris,mais,1
aventure,perdue,1
perdue,mais,1
attelé,sur,1
parti,ma,1
attendais,mes,1
traversent,la,1
claires,des,1
encore,sans,1
étudiais,seul,1
bêtes,pareilles,1
méprisée,et,1
eu,jadis,1
pour,monter,1
petites,galeries,1
poursuivit:,et,1
